GeneInfo,GeneID,Chr,Start,Stop,permPval_Dup,FoldChange
HAS3/chr16:69139466-69152619,HAS3,chr16,69139466,69152619,0.031390135,1.307419184
DSC1/chr18:28709213-28742819,DSC1,chr18,28709213,28742819,0.031390135,0.670093297
HCG22/chr6:2318134-31027653,HCG22,chr6,2318134,31027653,0.031390135,0.607128155
CPT1B/chr22:51007289-51017096,CPT1B,chr22,51007289,51017096,0.031484258,0.692963714
NTN1/chr17:8924858-9147317,NTN1,chr17,8924858,9147317,0.031531532,1.385167249
GRHL1/chr2:10091791-10142412,GRHL1,chr2,10091791,10142412,0.031578947,1.854140055
HERC2P4/chr16:32162608-32163874,HERC2P4,chr16,32162608,32163874,0.031626506,0.835489807
ZNF23/chr16:71481502-71496117,ZNF23,chr16,71481502,71496117,0.031626506,0.827654264
SLC17A5/chr6:74303101-74363737,SLC17A5,chr6,74303101,74363737,0.031674208,1.347983814
CASP1/chr11:104896236-104972158,CASP1,chr11,104896236,104972158,0.031770045,1.996599254
PARK2/chr6:161768589-163148834,PARK2,chr6,161768589,163148834,0.031770045,0.686182725
AP4B1/chr1:114437370-114447741,AP4B1,chr1,114437370,114447741,0.031914894,0.869147362
EBF1/chr5:158122922-158526788,EBF1,chr5,158122922,158526788,0.032012195,1.510676234
LOC100507156/chr8:23193720-23223638,LOC100507156,chr8,23193720,23223638,0.032061069,1.681607937
POU6F1/chr12:51580718-51611477,POU6F1,chr12,51580718,51611477,0.032110092,0.725483028
SNX29P1/chr16:21360683-21397254,SNX29P1,chr16,21360683,21397254,0.032159265,1.763060456
SLC9A3R2/chr16:2076868-2089027,SLC9A3R2,chr16,2076868,2089027,0.032208589,1.883365985
LPIN3/chr20:39969559-39989222,LPIN3,chr20,39969559,39989222,0.032208589,0.348828585
TGFBR2/chr3:30647993-30735633,TGFBR2,chr3,30647993,30735633,0.032208589,2.283162318
TIMD4/chr5:156346292-156390266,TIMD4,chr5,156346292,156390266,0.032208589,3.737590476
LOC441454/chr9:99671356-99672737,LOC441454,chr9,99671356,99672737,0.032208589,0.750911239
EIF2C4/chr1:36273827-36323490,EIF2C4,chr1,36273827,36323490,0.032258065,0.73353466
PARVG/chr22:44568835-44603035,PARVG,chr22,44568835,44603035,0.032258065,0.741675252
C4orf44/chr4:3250766-3258342,C4orf44,chr4,3250766,3258342,0.032258065,0.699348383
ODF2L/chr1:86812506-86862025,ODF2L,chr1,86812506,86862025,0.032457496,0.812254343
GPR160/chr3:169755734-169803183,GPR160,chr3,169755734,169803183,0.032457496,0.450950081
KIAA0141/chr5:141303384-141321612,KIAA0141,chr5,141303384,141321612,0.032457496,0.886594179
MYLK3/chr16:46736193-46782221,MYLK3,chr16,46736193,46782221,0.03255814,0.721091115
PRPS2/chrX:12809473-12842346,PRPS2,chrX,12809473,12842346,0.03255814,0.84069549
PRDM10/chr11:129769600-129872730,PRDM10,chr11,129769600,129872730,0.032608696,1.180566461
DDHD1/chr14:53503457-53620046,DDHD1,chr14,53503457,53620046,0.03271028,0.844136714
C3orf78/chr3:52570620-52574586,C3orf78,chr3,52570620,52574586,0.03271028,0.827472541
N6AMT2/chr13:21303072-21348057,N6AMT2,chr13,21303072,21348057,0.03276131,0.770772864
LRCH1/chr13:47127295-47327175,LRCH1,chr13,47127295,47327175,0.0328125,1.277885122
RHOH/chr4:40198526-40246281,RHOH,chr4,40198526,40246281,0.0328125,1.191862299
MTRNR2L6/chr7:142374130-142375525,MTRNR2L6,chr7,142374130,142375525,0.0328125,0.797581008
QDPR/chr4:17488015-17513857,QDPR,chr4,17488015,17513857,0.03286385,1.343026038
ZNF655/chr7:99156044-99174076,ZNF655,chr7,99156044,99174076,0.032915361,0.86311053
SP140L/chr2:231191893-231268445,SP140L,chr2,231191893,231268445,0.032967033,0.832806973
AUH/chr9:93976096-94124206,AUH,chr9,93976096,94124206,0.032967033,0.703403796
TTC23/chr15:99676527-99789815,TTC23,chr15,99676527,99789815,0.033018868,1.302721996
MYH11/chr16:15796991-15950887,MYH11,chr16,15796991,15950887,0.033018868,0.32851098
PFDN4/chr20:52824501-52836492,PFDN4,chr20,52824501,52836492,0.033018868,0.888906824
ZNF114/chr19:48774653-48790863,ZNF114,chr19,48774653,48790863,0.033070866,0.677725535
MIR1184-2/chrX:154115634-154687276,MIR1184-2,chrX,154115634,154687276,0.033070866,0.769296364
CD9/chr12:6309481-6347437,CD9,chr12,6309481,6347437,0.033123028,0.407986405
SRRT/chr7:100472700-100486285,SRRT,chr7,100472700,100486285,0.033175355,0.850244372
EPHB4/chr7:100400186-100425143,EPHB4,chr7,100400186,100425143,0.033227848,0.678550053
EI24/chr11:125439297-125454575,EI24,chr11,125439297,125454575,0.033280507,1.225344509
MGC2752/chr19:59086765-59095762,MGC2752,chr19,59086765,59095762,0.033280507,1.184551654
AHSA2/chr2:61404554-61414686,AHSA2,chr2,61404554,61414686,0.033280507,0.754777691
MEMO1/chr2:32092893-32235698,MEMO1,chr2,32092893,32235698,0.033333333,0.87650469
APOL4/chr22:36585175-36600879,APOL4,chr22,36585175,36600879,0.033333333,0.654204082
GTF3C4/chr9:135545727-135565470,GTF3C4,chr9,135545727,135565470,0.033386328,1.327831598
LOC400548/chr16:85170755-85183049,LOC400548,chr16,85170755,85183049,0.033492823,0.676061803
DHX8/chr17:41561333-41601680,DHX8,chr17,41561333,41601680,0.033492823,1.206119876
MKL2/chr16:14165195-14360630,MKL2,chr16,14165195,14360630,0.033653846,1.253812638
USP54/chr10:75257295-75335433,USP54,chr10,75257295,75335433,0.033707865,1.212793281
C19orf66/chr19:10196805-10203928,C19orf66,chr19,10196805,10203928,0.033707865,0.830917935
TNRC18/chr7:5346422-5463177,TNRC18,chr7,5346422,5463177,0.033707865,1.285883996
AMZ2/chr17:66244144-66253305,AMZ2,chr17,66244144,66253305,0.033870968,1.153412215
PTRHD1/chr2:25013135-25016251,PTRHD1,chr2,25013135,25016251,0.033925687,0.882347383
SFTPB/chr2:85884439-85895864,SFTPB,chr2,85884439,85895864,0.033925687,0.698688765
KTI12/chr1:52497776-52499472,KTI12,chr1,52497776,52499472,0.033980583,1.15883202
SETD8/chr12:123868703-123893900,SETD8,chr12,123868703,123893900,0.033980583,0.873099328
CENPBD1/chr16:90036182-90039240,CENPBD1,chr16,90036182,90039240,0.033980583,1.277520858
DHX16/chr6:1913796-30640830,DHX16,chr6,1913796,30640830,0.033980583,1.275134798
LOC729176/chr6:147122804-147124960,LOC729176,chr6,147122804,147124960,0.033980583,0.771302283
IL1R1/chr2:102770401-102796334,IL1R1,chr2,102770401,102796334,0.034146341,3.500196603
NR3C1/chr5:142657495-142815077,NR3C1,chr5,142657495,142815077,0.034201954,1.334171528
LOC100507463/chr6:4043969-32814277,LOC100507463,chr6,4043969,32814277,0.034257749,0.82582861
NQO1/chr16:69743303-69760533,NQO1,chr16,69743303,69760533,0.034313725,1.39011325
PPT1/chr1:40538381-40563142,PPT1,chr1,40538381,40563142,0.034369885,1.165145404
GATM/chr15:45653321-45670980,GATM,chr15,45653321,45670980,0.034482759,0.663803515
USP42/chr7:6144549-6201195,USP42,chr7,6144549,6201195,0.034539474,1.258226231
COBRA1/chr9:140149758-140168000,COBRA1,chr9,140149758,140168000,0.034539474,1.07724683
PIGH/chr14:68056022-68067017,PIGH,chr14,68056022,68067017,0.034596376,0.852972512
HLA-DMA/chr6:4148516-32920899,HLA-DMA,chr6,4148516,32920899,0.034596376,0.756932958
PLEKHA7/chr11:16809206-17035963,PLEKHA7,chr11,16809206,17035963,0.034653465,0.447766957
MINA/chr3:97660660-97691295,MINA,chr3,97660660,97691295,0.034653465,0.830689353
CXCL14/chr5:134906370-134914969,CXCL14,chr5,134906370,134914969,0.034653465,1.689252191
C1orf101/chr1:244624672-244803662,C1orf101,chr1,244624672,244803662,0.034710744,0.604078147
RBMXL1/chr1:89445138-89458643,RBMXL1,chr1,89445138,89458643,0.034768212,1.191480486
SIGLEC10/chr19:51913274-51921057,SIGLEC10,chr19,51913274,51921057,0.034768212,0.549814255
C6orf99/chr6:159309618-159331385,C6orf99,chr6,159309618,159331385,0.034825871,0.524476657
NUDT8/chr11:67395408-67397408,NUDT8,chr11,67395408,67397408,0.034883721,0.690993218
TOM1L2/chr17:17746821-17875784,TOM1L2,chr17,17746821,17875784,0.035,1.294208038
GNPDA1/chr5:141380233-141392620,GNPDA1,chr5,141380233,141392620,0.035,1.555083191
GTF3C1/chr16:27471933-27561251,GTF3C1,chr16,27471933,27561251,0.035058431,1.146108183
CRAT/chr9:131857072-131873070,CRAT,chr9,131857072,131873070,0.035058431,1.884506273
IRF6/chr1:209958967-209979520,IRF6,chr1,209958967,209979520,0.035175879,0.464707275
NMT2/chr10:15147770-15210695,NMT2,chr10,15147770,15210695,0.035175879,1.457845191
CREBL2/chr12:12764830-12798041,CREBL2,chr12,12764830,12798041,0.035175879,1.348989941
IP6K1/chr3:49761727-49823973,IP6K1,chr3,49761727,49823973,0.035294118,1.144100707
LOC647859/chr5:70370029-70388897,LOC647859,chr5,70370029,70388897,0.035294118,0.358098913
TPRG1L/chr1:3541555-3546694,TPRG1L,chr1,3541555,3546694,0.035413153,1.155367933
C10orf95/chr10:104209593-104211300,C10orf95,chr10,104209593,104211300,0.035413153,0.637691188
TMSB4X/chrX:12993225-12995346,TMSB4X,chrX,12993225,12995346,0.035413153,0.898502617
FBXL19-AS1/chr16:30930639-30934590,FBXL19-AS1,chr16,30930639,30934590,0.035472973,0.704049337
FLJ14107/chr8:22497883-22499722,FLJ14107,chr8,22497883,22499722,0.035532995,0.674352702
PMM2/chr16:8891669-8943194,PMM2,chr16,8891669,8943194,0.03559322,0.848111058
KIFC3/chr16:57792128-57836439,KIFC3,chr16,57792128,57836439,0.03559322,0.45658496
DPF1/chr19:38701648-38720317,DPF1,chr19,38701648,38720317,0.035775128,0.648602499
DERL3/chr22:24176689-24181199,DERL3,chr22,24176689,24181199,0.035775128,0.630040753
TRIM52/chr5:180683385-180688119,TRIM52,chr5,180683385,180688119,0.035836177,0.816152721
CNKSR1/chr1:26503980-26516375,CNKSR1,chr1,26503980,26516375,0.035897436,0.528632531
FXC1/chr11:6502676-6505911,FXC1,chr11,6502676,6505911,0.035897436,1.170014461
CLDN15/chr7:100875372-100882101,CLDN15,chr7,100875372,100882101,0.035897436,0.839686818
FLJ27354/chr1:90090407-90098453,FLJ27354,chr1,90090407,90098453,0.035958904,1.891341759
P2RX5/chr17:3576521-3599698,P2RX5,chr17,3576521,3599698,0.035958904,2.043170029
USP33/chr1:78161673-78225537,USP33,chr1,78161673,78225537,0.036020583,0.836389248
FNTB/chr14:65453506-65529370,FNTB,chr14,65453506,65529370,0.036020583,0.814799375
RDH13/chr19:55555691-55580914,RDH13,chr19,55555691,55580914,0.036082474,1.232365174
LOC155060/chr7:148982371-148994403,LOC155060,chr7,148982371,148994403,0.036144578,0.626427626
RIPK2/chr8:90769974-90803292,RIPK2,chr8,90769974,90803292,0.036144578,1.28399957
CERS4/chr19:8274216-8327304,CERS4,chr19,8274216,8327304,0.03626943,1.215283701
SNX2/chr5:122110749-122165802,SNX2,chr5,122110749,122165802,0.036395147,1.277173228
PYGO2/chr1:154929501-154934258,PYGO2,chr1,154929501,154934258,0.036458333,1.121546169
LOC100132163/chrX:18908413-18913093,LOC100132163,chrX,18908413,18913093,0.036585366,0.474897381
LOC729178/chr6:147162524-147525750,LOC729178,chr6,147162524,147525750,0.036649215,0.634056439
PDE4DIP/chr1:144851423-145076186,PDE4DIP,chr1,144851423,145076186,0.036842105,1.339462625
NAAA/chr4:76831807-76862166,NAAA,chr4,76831807,76862166,0.036842105,0.688465543
TIGD2/chr4:90033967-90036052,TIGD2,chr4,90033967,90036052,0.036842105,1.455868855
C1orf51/chr1:150255228-150259501,C1orf51,chr1,150255228,150259501,0.036906854,0.621018645
GBP4/chr1:89646830-89664633,GBP4,chr1,89646830,89664633,0.036971831,2.337972
NOP58/chr2:203130514-203168384,NOP58,chr2,203130514,203168384,0.037037037,0.857419291
FAM212A/chr3:49840686-49842463,FAM212A,chr3,49840686,49842463,0.037037037,1.498945338
SERPINF1/chr17:1665258-1680859,SERPINF1,chr17,1665258,1680859,0.037102473,0.457006429
STXBP2/chr19:7701990-7712759,STXBP2,chr19,7701990,7712759,0.037168142,0.895385196
ZBTB34/chr9:129622943-129648156,ZBTB34,chr9,129622943,129648156,0.037168142,1.282610669
NMNAT2/chr1:183217371-183387634,NMNAT2,chr1,183217371,183387634,0.037234043,3.203288784
LOC728066/chr7:92190367-92219696,LOC728066,chr7,92190367,92219696,0.037234043,0.846279652
CAMP/chr3:48264836-48266981,CAMP,chr3,48264836,48266981,0.037300178,0.407535935
FABP5P3/chr7:152133979-152140100,FABP5P3,chr7,152133979,152140100,0.037300178,0.635564388
PCGF5/chr10:92979907-93044088,PCGF5,chr10,92979907,93044088,0.037366548,1.23925986
SCARNA12/chr12:7076499-7076769,SCARNA12,chr12,7076499,7076769,0.037366548,0.744182225
NBAS/chr2:15307031-15701454,NBAS,chr2,15307031,15701454,0.037366548,1.259374832
SPPL3/chr12:121200312-121342155,SPPL3,chr12,121200312,121342155,0.037433155,1.175960211
SNX29P2/chr16:29313607-29376380,SNX29P2,chr16,29313607,29376380,0.037433155,1.698567824
FXN/chr9:71650478-71715094,FXN,chr9,71650478,71715094,0.037433155,0.803391651
LOC595101/chr16:30278913-30346695,LOC595101,chr16,30278913,30346695,0.037567084,1.186979566
TSIX/chrX:73012039-73049066,TSIX,chrX,73012039,73049066,0.037567084,0.695837458
FOS/chr14:75745480-75748937,FOS,chr14,75745480,75748937,0.037634409,0.435941709
PILRB/chr7:99933687-99965454,PILRB,chr7,99933687,99965454,0.037634409,0.826670448
MST1P2/chr1:16972068-16976915,MST1P2,chr1,16972068,16976915,0.037837838,0.615758949
DACT1/chr14:59100785-59115038,DACT1,chr14,59100785,59115038,0.037837838,3.787801906
LRP6/chr12:12268960-12419811,LRP6,chr12,12268960,12419811,0.037906137,1.821180845
PKP2/chr12:32943679-33049780,PKP2,chr12,32943679,33049780,0.037906137,0.43475427
DDX26B/chrX:134654554-134716460,DDX26B,chrX,134654554,134716460,0.037974684,0.84761853
EVI2B/chr17:29630787-29641130,EVI2B,chr17,29630787,29641130,0.038181818,0.711481391
NRN1L/chr16:67918780-67920271,NRN1L,chr16,67918780,67920271,0.038251366,0.582845816
HSPBAP1/chr3:122458843-122512666,HSPBAP1,chr3,122458843,122512666,0.038321168,0.822222807
TNC/chr9:117781853-117880536,TNC,chr9,117781853,117880536,0.038321168,0.332079905
C12orf74/chr12:93096618-93102325,C12orf74,chr12,93096618,93102325,0.038391225,0.578116885
CLIP2/chr7:73703804-73820273,CLIP2,chr7,73703804,73820273,0.038391225,1.271491562
OPHN1/chrX:67262185-67653299,OPHN1,chrX,67262185,67653299,0.038391225,0.821581102
MRPS36/chr5:68513572-68525985,MRPS36,chr5,68513572,68525985,0.03853211,0.885022831
OGFRL1/chr6:71998476-72011973,OGFRL1,chr6,71998476,72011973,0.03853211,3.039374363
YTHDF1/chr20:61826781-61847538,YTHDF1,chr20,61826781,61847538,0.038602941,1.088966774
PRKCI/chr3:169940219-170023770,PRKCI,chr3,169940219,170023770,0.038602941,0.789946672
HEY1/chr8:80676244-80680098,HEY1,chr8,80676244,80680098,0.038602941,2.063212104
YBX1/chr1:43148065-43168020,YBX1,chr1,43148065,43168020,0.038674033,0.886704165
DMD/chrX:31137344-33357726,DMD,chrX,31137344,33357726,0.038674033,1.635358927
LOC100133091/chr7:76178657-76257299,LOC100133091,chr7,76178657,76257299,0.038745387,0.851799232
CC2D2B/chr10:97759847-97792441,CC2D2B,chr10,97759847,97792441,0.038817006,0.56391935
CHCHD6/chr3:126423117-126679244,CHCHD6,chr3,126423117,126679244,0.038817006,1.316525199
MMGT1/chrX:135044230-135056134,MMGT1,chrX,135044230,135056134,0.038961039,1.232722144
MAP7D1/chr1:36621802-36646441,MAP7D1,chr1,36621802,36646441,0.039033457,1.111146948
C22orf32/chr22:42475694-42480288,C22orf32,chr22,42475694,42480288,0.039106145,0.825662269
H2AFB2/chrX:154610435-154689588,H2AFB2,chrX,154610435,154689588,0.039106145,0.404173701
CCDC78/chr16:772581-776473,CCDC78,chr16,772581,776473,0.039179104,0.686419874
FLJ12334/chr2:20068614-20084808,FLJ12334,chr2,20068614,20084808,0.039473684,0.586756302
CNTF/chr11:58390145-58393205,CNTF,chr11,58390145,58393205,0.039622642,0.683955833
CETP/chr16:56995834-57017756,CETP,chr16,56995834,57017756,0.039622642,1.866777572
FBXO4/chr5:41925355-41941672,FBXO4,chr5,41925355,41941672,0.039622642,0.879790021
CAPN10/chr2:241526132-241538526,CAPN10,chr2,241526132,241538526,0.039697543,0.870918542
RGL4/chr22:24033047-24041363,RGL4,chr22,24033047,24041363,0.039697543,0.476920221
C2orf68/chr2:85832375-85839179,C2orf68,chr2,85832375,85839179,0.039772727,0.893066729
TNFAIP1/chr17:26662547-26674035,TNFAIP1,chr17,26662547,26674035,0.039848197,1.17629475
RPUSD4/chr11:126071988-126081587,RPUSD4,chr11,126071988,126081587,0.04,1.154548099
CTSZ/chr20:57570241-57582309,CTSZ,chr20,57570241,57582309,0.04,0.649712478
MPZL3/chr11:118100335-118123011,MPZL3,chr11,118100335,118123011,0.040076336,1.667378768
FAM156B/chrX:52928408-52985629,FAM156B,chrX,52928408,52985629,0.040307102,0.807682719
C1QBP/chr17:5336098-5342471,C1QBP,chr17,5336098,5342471,0.040384615,0.875906696
MMD/chr17:53469973-53499341,MMD,chr17,53469973,53499341,0.040384615,1.320360662
SNRNP70/chr19:49588464-49611870,SNRNP70,chr19,49588464,49611870,0.040384615,0.88378605
RAB11A/chr15:66161796-66184329,RAB11A,chr15,66161796,66184329,0.040462428,1.21005519
LINC00085/chr19:52196592-52208443,LINC00085,chr19,52196592,52208443,0.040462428,1.553399201
LOC375190/chr2:24346349-24392507,LOC375190,chr2,24346349,24392507,0.040462428,0.714441971
LOC100130691/chr2:178148235-178257419,LOC100130691,chr2,178148235,178257419,0.040462428,0.72607063
ZNF193/chr6:28193028-28201264,ZNF193,chr6,28193028,28201264,0.040462428,1.170087682
SLC25A42/chr19:19174802-19223704,SLC25A42,chr19,19174802,19223704,0.040540541,0.763580958
MSX1/chr4:4861391-4865660,MSX1,chr4,4861391,4865660,0.040618956,3.202646577
UBE2J1/chr6:90036343-90062619,UBE2J1,chr6,90036343,90062619,0.040618956,0.753028704
ASL/chr7:65540775-65558329,ASL,chr7,65540775,65558329,0.040618956,1.24769191
GMFG/chr19:39818998-39826726,GMFG,chr19,39818998,39826726,0.040697674,0.810099867
KANSL1L/chr2:210885434-211036051,KANSL1L,chr2,210885434,211036051,0.040697674,1.445540123
ZFYVE16/chr5:79703837-79775498,ZFYVE16,chr5,79703837,79775498,0.040697674,1.216098976
SLC16A10/chr6:111408780-111544606,SLC16A10,chr6,111408780,111544606,0.040697674,0.497143388
PNRC2/chr1:24286300-24289949,PNRC2,chr1,24286300,24289949,0.040776699,0.878245585
MBLAC1/chr7:99724319-99726121,MBLAC1,chr7,99724319,99726121,0.040776699,0.780653416
LOC100128338/chr8:144816309-144828507,LOC100128338,chr8,144816309,144828507,0.040776699,0.744871391
PEBP1/chr12:118573869-118583390,PEBP1,chr12,118573869,118583390,0.040856031,0.851660018
TNFAIP8L3/chr15:51348798-51397473,TNFAIP8L3,chr15,51348798,51397473,0.040856031,1.953806478
DBF4B/chr17:42785975-42829636,DBF4B,chr17,42785975,42829636,0.040856031,0.867094714
LOC100129269/chr1:112141628-112150940,LOC100129269,chr1,112141628,112150940,0.040935673,0.772829474
KBTBD6/chr13:41701708-41706936,KBTBD6,chr13,41701708,41706936,0.041015625,1.213921006
LOC729020/chr10:105005643-105007773,LOC729020,chr10,105005643,105007773,0.04109589,1.415190939
PPP2R3C/chr14:35554677-35591519,PPP2R3C,chr14,35554677,35591519,0.04109589,1.210082983
GMIP/chr19:19740284-19754455,GMIP,chr19,19740284,19754455,0.04109589,0.878372833
NFKBIE/chr6:44225902-44233525,NFKBIE,chr6,44225902,44233525,0.041176471,1.320747774
F12/chr5:176829138-176836577,F12,chr5,176829138,176836577,0.041338583,1.719593699
VPS18/chr15:41186627-41196173,VPS18,chr15,41186627,41196173,0.041420118,1.210739032
GLB1L2/chr11:134201767-134246218,GLB1L2,chr11,134201767,134246218,0.041501976,0.301999901
MLL/chr11:118307204-118397539,MLL,chr11,118307204,118397539,0.041584158,1.193139661
SPDYE1/chr7:44040488-44049723,SPDYE1,chr7,44040488,44049723,0.041584158,0.651999947
ZNF329/chr19:58637694-58662148,ZNF329,chr19,58637694,58662148,0.041832669,1.244925427
GTF2H4/chr6:2168961-30881880,GTF2H4,chr6,2168961,30881880,0.041832669,1.182510719
SDR39U1/chr14:24908971-24912007,SDR39U1,chr14,24908971,24912007,0.041916168,0.876608087
LOC146880/chr17:62745779-62778117,LOC146880,chr17,62745779,62778117,0.042,0.806721586
FOXP1/chr3:71003864-71633140,FOXP1,chr3,71003864,71633140,0.042,1.687612298
GPD1/chr12:50497800-50505095,GPD1,chr12,50497800,50505095,0.042084168,0.724471974
OTP/chr5:76924536-76934522,OTP,chr5,76924536,76934522,0.042084168,3.665511486
C6orf62/chr6:24705089-24719403,C6orf62,chr6,24705089,24719403,0.042168675,0.879158718
LUC7L3/chr17:48796925-48830072,LUC7L3,chr17,48796925,48830072,0.042253521,0.865556694
LOC100289561/chr7:102004307-102021080,LOC100289561,chr7,102004307,102021080,0.042253521,0.759023107
EXOSC8/chr13:37574677-37583751,EXOSC8,chr13,37574677,37583751,0.04233871,0.839954922
SLTM/chr15:59171243-59225852,SLTM,chr15,59171243,59225852,0.04233871,0.875212766
EIF4G3/chr1:21132784-21503381,EIF4G3,chr1,21132784,21503381,0.042510121,0.857068178
LOC282997/chr10:112628647-112630662,LOC282997,chr10,112628647,112630662,0.042682927,0.787295582
TMBIM6/chr12:50135292-50158717,TMBIM6,chr12,50135292,50158717,0.042682927,1.138187482
PIEZO2/chr18:10670243-11148761,PIEZO2,chr18,10670243,11148761,0.042682927,0.464992767
LARP1B/chr4:128982502-129132289,LARP1B,chr4,128982502,129132289,0.042682927,0.831352848
MMP23B/chr1:1567559-1570030,MMP23B,chr1,1567559,1570030,0.042769857,0.50013716
MIER2/chr19:305574-344791,MIER2,chr19,305574,344791,0.042769857,0.802812049
TRIM10/chr6:1359958-30128711,TRIM10,chr6,1359958,30128711,0.042769857,0.625786321
TRAF6/chr11:36505316-36531863,TRAF6,chr11,36505316,36531863,0.042857143,1.137232621
ZNF121/chr19:9676291-9695209,ZNF121,chr19,9676291,9695209,0.042857143,0.844629361
IRF2BP1/chr19:46386865-46389376,IRF2BP1,chr19,46386865,46389376,0.042944785,0.821830297
LOC100507582/chr3:4939913-4948186,LOC100507582,chr3,4939913,4948186,0.042944785,0.681905914
C8orf80/chr8:27879480-27941388,C8orf80,chr8,27879480,27941388,0.042944785,0.440804511
